53.78265006736115,-1.558712475397652
53.77467838181667,-1.5397684703092678
53.77467838181667,-1.5397684703092678
53.74403715168379,-1.6275753009044371
53.74403715168379,-1.6275753009044371
53.72901398057064,-1.5025562318372396
53.739283650416425,-1.5125775956579657
53.81654077771611,-1.5987888024479504
53.748538612123,-1.6358454132620837
53.79797142850327,-1.4984009537369405
53.745435125507065,-1.6065622926190282
53.781600067018786,-1.5591484131256939
53.79609353369139,-1.6210573102962809
53.84840564370343,-1.53471975381393
53.80887248300993,-1.5089162001154783
53.80841627827176,-1.5412670728214066
53.80955286565421,-1.5171087571708064
53.80955286565421,-1.5171087571708064
53.80955286565421,-1.5171087571708064
53.797151393013664,-1.5721175233637066
53.81445720856511,-1.6101995660931028
53.809996710414374,-1.55520599852217
53.769631532928805,-1.6351623673571676
53.85660138237222,-1.5630891485312388
53.781489264685696,-1.5966341570347176
53.76527243059603,-1.5601537185930472
53.84989684607287,-1.5534456880347405
53.83484110598691,-1.6017290499676022
53.81877713042717,-1.5313568013385332
53.81494616744327,-1.5172290538950806
53.81494616744327,-1.5172290538950806
53.81494616744327,-1.5172290538950806
53.81494616744327,-1.5172290538950806
53.74831986176844,-1.6656747923870476
53.90794353383725,-1.6746161738485243
53.839473916027195,-1.4385763487381675
53.79490445746749,-1.5646410673910676
53.79490445746749,-1.5646410673910676
53.78798328494058,-1.5357676560590219
53.81011951325506,-1.5172085525371806
53.770343780700074,-1.5253266402945336
53.770343780700074,-1.5253266402945336
53.770343780700074,-1.5253266402945336
53.770343780700074,-1.5253266402945336
53.805509738767945,-1.622885723970293
53.805509738767945,-1.622885723970293
53.7915276129597,-1.5629000023636135
53.7915276129597,-1.5629000023636135
53.79349524811563,-1.5317295889931803
53.78681740275517,-1.4023057104365249
53.81091602266701,-1.509712404951321
53.81091602266701,-1.509712404951321
53.81369040406115,-1.5024507370005775
53.81369040406115,-1.5024507370005775
53.79628059296743,-1.5314860418054583
53.90921374143302,-1.6723838742971815
53.81465742721779,-1.5614292992735663
